,CityName,Latitude,Longitude,Date,Time,Parameter Name,Short Name,Distance to MetPoint,Latitude of MetPoint,Longitude of MetPoint,Value at MetPoint
2767,Douala,4.0511,9.7679,19790506,1200,2 metre temperature,2t,33.516,3.75,9.75,302.779052734375
2789,Douala,4.0511,9.7679,19790507,1200,2 metre temperature,2t,33.516,3.75,9.75,301.29833984375
2811,Douala,4.0511,9.7679,19790508,1200,2 metre temperature,2t,33.516,3.75,9.75,300.11181640625
2833,Douala,4.0511,9.7679,19790509,1200,2 metre temperature,2t,33.516,3.75,9.75,301.70166015625
2855,Douala,4.0511,9.7679,19790510,1200,2 metre temperature,2t,33.516,3.75,9.75,302.699462890625
2877,Douala,4.0511,9.7679,19790511,1200,2 metre temperature,2t,33.516,3.75,9.75,303.03369140625
2899,Douala,4.0511,9.7679,19790512,1200,2 metre temperature,2t,33.516,3.75,9.75,303.09716796875
2921,Douala,4.0511,9.7679,19790513,1200,2 metre temperature,2t,33.516,3.75,9.75,302.73828125
2943,Douala,4.0511,9.7679,19790514,1200,2 metre temperature,2t,33.516,3.75,9.75,303.21923828125
2965,Douala,4.0511,9.7679,19790515,1200,2 metre temperature,2t,33.516,3.75,9.75,302.715087890625
2987,Douala,4.0511,9.7679,19790516,1200,2 metre temperature,2t,33.516,3.75,9.75,303.496337890625
3009,Douala,4.0511,9.7679,19790517,1200,2 metre temperature,2t,33.516,3.75,9.75,301.009033203125
3031,Douala,4.0511,9.7679,19790518,1200,2 metre temperature,2t,33.516,3.75,9.75,303.40478515625
3053,Douala,4.0511,9.7679,19790519,1200,2 metre temperature,2t,33.516,3.75,9.75,299.83056640625
3075,Douala,4.0511,9.7679,19790520,1200,2 metre temperature,2t,33.516,3.75,9.75,304.27880859375
3097,Douala,4.0511,9.7679,19790521,1200,2 metre temperature,2t,33.516,3.75,9.75,302.397216796875
3119,Douala,4.0511,9.7679,19790522,1200,2 metre temperature,2t,33.516,3.75,9.75,302.37646484375
3141,Douala,4.0511,9.7679,19790523,1200,2 metre temperature,2t,33.516,3.75,9.75,303.6201171875
3163,Douala,4.0511,9.7679,19790524,1200,2 metre temperature,2t,33.516,3.75,9.75,302.956298828125
3185,Douala,4.0511,9.7679,19790525,1200,2 metre temperature,2t,33.516,3.75,9.75,298.3681640625
3207,Douala,4.0511,9.7679,19790526,1200,2 metre temperature,2t,33.516,3.75,9.75,300.001220703125
3229,Douala,4.0511,9.7679,19790527,1200,2 metre temperature,2t,33.516,3.75,9.75,300.9833984375
3251,Douala,4.0511,9.7679,19790528,1200,2 metre temperature,2t,33.516,3.75,9.75,298.704833984375
3273,Douala,4.0511,9.7679,19790529,1200,2 metre temperature,2t,33.516,3.75,9.75,302.75439453125
3295,Douala,4.0511,9.7679,19790530,1200,2 metre temperature,2t,33.516,3.75,9.75,301.9853515625
3317,Douala,4.0511,9.7679,19790531,1200,2 metre temperature,2t,33.516,3.75,9.75,300.92041015625
3339,Douala,4.0511,9.7679,19790601,1200,2 metre temperature,2t,33.516,3.75,9.75,300.5625
3361,Douala,4.0511,9.7679,19790602,1200,2 metre temperature,2t,33.516,3.75,9.75,302.427490234375
3383,Douala,4.0511,9.7679,19790603,1200,2 metre temperature,2t,33.516,3.75,9.75,302.13525390625
3405,Douala,4.0511,9.7679,19790604,1200,2 metre temperature,2t,33.516,3.75,9.75,301.329345703125
3427,Douala,4.0511,9.7679,19790605,1200,2 metre temperature,2t,33.516,3.75,9.75,296.701416015625
3449,Douala,4.0511,9.7679,19790606,1200,2 metre temperature,2t,33.516,3.75,9.75,302.102294921875
3471,Douala,4.0511,9.7679,19790607,1200,2 metre temperature,2t,33.516,3.75,9.75,302.8916015625
3493,Douala,4.0511,9.7679,19790608,1200,2 metre temperature,2t,33.516,3.75,9.75,302.630859375
3515,Douala,4.0511,9.7679,19790609,1200,2 metre temperature,2t,33.516,3.75,9.75,300.65234375
3537,Douala,4.0511,9.7679,19790610,1200,2 metre temperature,2t,33.516,3.75,9.75,297.99462890625
3559,Douala,4.0511,9.7679,19790611,1200,2 metre temperature,2t,33.516,3.75,9.75,299.29052734375
3581,Douala,4.0511,9.7679,19790612,1200,2 metre temperature,2t,33.516,3.75,9.75,298.79541015625
3603,Douala,4.0511,9.7679,19790613,1200,2 metre temperature,2t,33.516,3.75,9.75,299.503662109375
3625,Douala,4.0511,9.7679,19790614,1200,2 metre temperature,2t,33.516,3.75,9.75,300.267333984375
3647,Douala,4.0511,9.7679,19790615,1200,2 metre temperature,2t,33.516,3.75,9.75,300.767578125
3669,Douala,4.0511,9.7679,19790616,1200,2 metre temperature,2t,33.516,3.75,9.75,297.63330078125
3691,Douala,4.0511,9.7679,19790617,1200,2 metre temperature,2t,33.516,3.75,9.75,301.08837890625
3713,Douala,4.0511,9.7679,19790618,1200,2 metre temperature,2t,33.516,3.75,9.75,297.599853515625
3735,Douala,4.0511,9.7679,19790619,1200,2 metre temperature,2t,33.516,3.75,9.75,300.3427734375
3757,Douala,4.0511,9.7679,19790620,1200,2 metre temperature,2t,33.516,3.75,9.75,301.37939453125
3779,Douala,4.0511,9.7679,19790621,1200,2 metre temperature,2t,33.516,3.75,9.75,300.40966796875
3801,Douala,4.0511,9.7679,19790622,1200,2 metre temperature,2t,33.516,3.75,9.75,300.341796875
3823,Douala,4.0511,9.7679,19790623,1200,2 metre temperature,2t,33.516,3.75,9.75,300.938232421875
3845,Douala,4.0511,9.7679,19790624,1200,2 metre temperature,2t,33.516,3.75,9.75,300.935546875
3867,Douala,4.0511,9.7679,19790625,1200,2 metre temperature,2t,33.516,3.75,9.75,300.81591796875
3889,Douala,4.0511,9.7679,19790626,1200,2 metre temperature,2t,33.516,3.75,9.75,300.336181640625
3911,Douala,4.0511,9.7679,19790627,1200,2 metre temperature,2t,33.516,3.75,9.75,301.091552734375
3933,Douala,4.0511,9.7679,19790628,1200,2 metre temperature,2t,33.516,3.75,9.75,301.357177734375
3955,Douala,4.0511,9.7679,19790629,1200,2 metre temperature,2t,33.516,3.75,9.75,301.260498046875
3977,Douala,4.0511,9.7679,19790630,1200,2 metre temperature,2t,33.516,3.75,9.75,300.34765625
3999,Douala,4.0511,9.7679,19790701,1200,2 metre temperature,2t,33.516,3.75,9.75,298.712646484375
4021,Douala,4.0511,9.7679,19790702,1200,2 metre temperature,2t,33.516,3.75,9.75,300.9609375
4043,Douala,4.0511,9.7679,19790703,1200,2 metre temperature,2t,33.516,3.75,9.75,300.4013671875
4065,Douala,4.0511,9.7679,19790704,1200,2 metre temperature,2t,33.516,3.75,9.75,300.635009765625
4087,Douala,4.0511,9.7679,19790705,1200,2 metre temperature,2t,33.516,3.75,9.75,300.10595703125
4109,Douala,4.0511,9.7679,19790706,1200,2 metre temperature,2t,33.516,3.75,9.75,299.600830078125
4131,Douala,4.0511,9.7679,19790707,1200,2 metre temperature,2t,33.516,3.75,9.75,300.21044921875
4153,Douala,4.0511,9.7679,19790708,1200,2 metre temperature,2t,33.516,3.75,9.75,300.57421875
4175,Douala,4.0511,9.7679,19790709,1200,2 metre temperature,2t,33.516,3.75,9.75,301.18701171875
4197,Douala,4.0511,9.7679,19790710,1200,2 metre temperature,2t,33.516,3.75,9.75,300.833984375
4219,Douala,4.0511,9.7679,19790711,1200,2 metre temperature,2t,33.516,3.75,9.75,301.94580078125
4241,Douala,4.0511,9.7679,19790712,1200,2 metre temperature,2t,33.516,3.75,9.75,301.2587890625
4263,Douala,4.0511,9.7679,19790713,1200,2 metre temperature,2t,33.516,3.75,9.75,301.8701171875
4285,Douala,4.0511,9.7679,19790714,1200,2 metre temperature,2t,33.516,3.75,9.75,299.65576171875
4307,Douala,4.0511,9.7679,19790715,1200,2 metre temperature,2t,33.516,3.75,9.75,300.198974609375
4329,Douala,4.0511,9.7679,19790716,1200,2 metre temperature,2t,33.516,3.75,9.75,300.0556640625
4351,Douala,4.0511,9.7679,19790717,1200,2 metre temperature,2t,33.516,3.75,9.75,300.117919921875
4373,Douala,4.0511,9.7679,19790718,1200,2 metre temperature,2t,33.516,3.75,9.75,298.140380859375
4395,Douala,4.0511,9.7679,19790719,1200,2 metre temperature,2t,33.516,3.75,9.75,299.326171875
4417,Douala,4.0511,9.7679,19790720,1200,2 metre temperature,2t,33.516,3.75,9.75,300.286376953125
4439,Douala,4.0511,9.7679,19790721,1200,2 metre temperature,2t,33.516,3.75,9.75,299.579833984375
4461,Douala,4.0511,9.7679,19790722,1200,2 metre temperature,2t,33.516,3.75,9.75,299.3876953125
4483,Douala,4.0511,9.7679,19790723,1200,2 metre temperature,2t,33.516,3.75,9.75,299.46044921875
4505,Douala,4.0511,9.7679,19790724,1200,2 metre temperature,2t,33.516,3.75,9.75,299.185791015625
4527,Douala,4.0511,9.7679,19790725,1200,2 metre temperature,2t,33.516,3.75,9.75,300.058837890625
4549,Douala,4.0511,9.7679,19790726,1200,2 metre temperature,2t,33.516,3.75,9.75,299.43115234375
4571,Douala,4.0511,9.7679,19790727,1200,2 metre temperature,2t,33.516,3.75,9.75,299.751708984375
4593,Douala,4.0511,9.7679,19790728,1200,2 metre temperature,2t,33.516,3.75,9.75,299.08349609375
4615,Douala,4.0511,9.7679,19790729,1200,2 metre temperature,2t,33.516,3.75,9.75,300.07177734375
4637,Douala,4.0511,9.7679,19790730,1200,2 metre temperature,2t,33.516,3.75,9.75,298.809326171875
4659,Douala,4.0511,9.7679,19790731,1200,2 metre temperature,2t,33.516,3.75,9.75,299.11181640625
4681,Douala,4.0511,9.7679,19790801,1200,2 metre temperature,2t,33.516,3.75,9.75,299.37451171875
4703,Douala,4.0511,9.7679,19790802,1200,2 metre temperature,2t,33.516,3.75,9.75,298.001220703125
4725,Douala,4.0511,9.7679,19790803,1200,2 metre temperature,2t,33.516,3.75,9.75,299.1220703125
4747,Douala,4.0511,9.7679,19790804,1200,2 metre temperature,2t,33.516,3.75,9.75,299.41259765625
4769,Douala,4.0511,9.7679,19790805,1200,2 metre temperature,2t,33.516,3.75,9.75,298.81787109375
4791,Douala,4.0511,9.7679,19790806,1200,2 metre temperature,2t,33.516,3.75,9.75,299.245849609375
4813,Douala,4.0511,9.7679,19790807,1200,2 metre temperature,2t,33.516,3.75,9.75,298.80029296875
4835,Douala,4.0511,9.7679,19790808,1200,2 metre temperature,2t,33.516,3.75,9.75,298.890869140625
4857,Douala,4.0511,9.7679,19790809,1200,2 metre temperature,2t,33.516,3.75,9.75,299.288330078125
4879,Douala,4.0511,9.7679,19790810,1200,2 metre temperature,2t,33.516,3.75,9.75,298.290283203125
4901,Douala,4.0511,9.7679,19790811,1200,2 metre temperature,2t,33.516,3.75,9.75,297.530517578125
4923,Douala,4.0511,9.7679,19790812,1200,2 metre temperature,2t,33.516,3.75,9.75,298.864501953125
4945,Douala,4.0511,9.7679,19790813,1200,2 metre temperature,2t,33.516,3.75,9.75,298.354248046875
4967,Douala,4.0511,9.7679,19790814,1200,2 metre temperature,2t,33.516,3.75,9.75,298.748046875
4989,Douala,4.0511,9.7679,19790815,1200,2 metre temperature,2t,33.516,3.75,9.75,298.78662109375
5011,Douala,4.0511,9.7679,19790816,1200,2 metre temperature,2t,33.516,3.75,9.75,299.764404296875
5033,Douala,4.0511,9.7679,19790817,1200,2 metre temperature,2t,33.516,3.75,9.75,298.69091796875
5055,Douala,4.0511,9.7679,19790818,1200,2 metre temperature,2t,33.516,3.75,9.75,298.979248046875
5077,Douala,4.0511,9.7679,19790819,1200,2 metre temperature,2t,33.516,3.75,9.75,299.44482421875
5099,Douala,4.0511,9.7679,19790820,1200,2 metre temperature,2t,33.516,3.75,9.75,298.693115234375
5121,Douala,4.0511,9.7679,19790821,1200,2 metre temperature,2t,33.516,3.75,9.75,299.80419921875
5143,Douala,4.0511,9.7679,19790822,1200,2 metre temperature,2t,33.516,3.75,9.75,298.2578125
5165,Douala,4.0511,9.7679,19790823,1200,2 metre temperature,2t,33.516,3.75,9.75,298.743896484375
5187,Douala,4.0511,9.7679,19790824,1200,2 metre temperature,2t,33.516,3.75,9.75,299.75390625
5209,Douala,4.0511,9.7679,19790825,1200,2 metre temperature,2t,33.516,3.75,9.75,299.79833984375
5231,Douala,4.0511,9.7679,19790826,1200,2 metre temperature,2t,33.516,3.75,9.75,301.13623046875
5253,Douala,4.0511,9.7679,19790827,1200,2 metre temperature,2t,33.516,3.75,9.75,298.996337890625
5275,Douala,4.0511,9.7679,19790828,1200,2 metre temperature,2t,33.516,3.75,9.75,299.265380859375
5297,Douala,4.0511,9.7679,19790829,1200,2 metre temperature,2t,33.516,3.75,9.75,299.991455078125
5319,Douala,4.0511,9.7679,19790830,1200,2 metre temperature,2t,33.516,3.75,9.75,299.63037109375
